Location,Year,Month,average_temp,Season
SalmonGums,2012,December,21.702416666666664,Summer
SalmonGums,2013,January,23.65645161290323,Summer
SalmonGums,2013,February,28.387741935483874,Summer
SalmonGums,2013,March,18.511290322580646,Autumn
SalmonGums,2013,April,19.288333333333334,Autumn
SalmonGums,2013,May,14.266129032258064,Autumn
SalmonGums,2013,June,10.988333333333333,Winter
SalmonGums,2013,July,10.438709677419356,Winter
SalmonGums,2013,August,13.066129032258065,Winter
SalmonGums,2013,September,14.411666666666667,Spring
SalmonGums,2013,October,16.516129032258064,Spring
SalmonGums,2013,November,19.335,Spring
SalmonGums,2013,December,21.773333333333333,Summer
SalmonGums,2014,January,23.29193548387097,Summer
SalmonGums,2014,February,21.594444444444445,Summer
SalmonGums,2014,March,21.138709677419353,Autumn
SalmonGums,2014,April,17.82,Autumn
SalmonGums,2014,May,15.088709677419354,Autumn
SalmonGums,2014,June,12.026666666666667,Winter
SalmonGums,2014,July,11.44516129032258,Winter
SalmonGums,2014,August,13.01774193548387,Winter
SalmonGums,2014,September,15.013333333333334,Spring
SalmonGums,2014,October,18.14677419354839,Spring
SalmonGums,2014,November,18.823333333333334,Spring
SalmonGums,2014,December,20.135483870967743,Summer
SalmonGums,2015,January,22.81774193548387,Summer
SalmonGums,2015,February,24.605357142857144,Summer
SalmonGums,2015,March,20,Autumn
SalmonGums,2015,April,15.471666666666668,Autumn
SalmonGums,2015,May,12.203225806451613,Autumn
SalmonGums,2015,June,12.63,Winter
SalmonGums,2015,July,10.893548387096775,Winter
SalmonGums,2015,August,11.601612903225806,Winter
SalmonGums,2015,September,12.956666666666667,Spring
SalmonGums,2015,October,19.55,Spring
SalmonGums,2015,November,20.729310344827585,Spring
SalmonGums,2015,December,21.31935483870968,Summer
SalmonGums,2016,January,22.90833333333333,Summer
SalmonGums,2016,February,22.213793103448275,Summer
SalmonGums,2016,March,21.070967741935483,Autumn
SalmonGums,2016,April,17.735,Autumn
SalmonGums,2016,May,12.933870967741935,Autumn
SalmonGums,2016,June,10.215,Winter
SalmonGums,2016,July,10.143548387096773,Winter
SalmonGums,2016,August,10.620967741935484,Winter
SalmonGums,2016,September,11.443333333333333,Spring
SalmonGums,2016,October,14.993548387096775,Spring
SalmonGums,2016,November,18.726666666666667,Spring
SalmonGums,2016,December,20.29032258064516,Summer
SalmonGums,2017,January,22.267741935483873,Summer
SalmonGums,2017,February,19.89107142857143,Summer
SalmonGums,2017,March,19.52741935483871,Autumn
SalmonGums,2017,April,16.593333333333334,Autumn
SalmonGums,2017,May,13.701612903225806,Autumn
SalmonGums,2017,June,12.192,Winter
Sydney,2008,February,21.627586206896552,Summer
Sydney,2008,March,21.216129032258063,Autumn
Sydney,2008,April,17.711666666666666,Autumn
Sydney,2008,May,15.96774193548387,Autumn
Sydney,2008,June,15.258333333333333,Winter
Sydney,2008,July,12.751612903225807,Winter
Sydney,2008,August,12.733870967741936,Winter
Sydney,2008,September,16.808333333333334,Spring
Sydney,2008,October,18.848387096774193,Spring
Sydney,2008,November,20.173333333333332,Spring
Sydney,2008,December,21.990322580645163,Summer
Sydney,2009,January,23.729032258064517,Summer
Sydney,2009,February,22.708928571428572,Summer
Sydney,2009,March,22.156451612903226,Autumn
Sydney,2009,April,19.245,Autumn
Sydney,2009,May,16.601612903225806,Autumn
Sydney,2009,June,14.065,Winter
Sydney,2009,July,13.751612903225807,Winter
Sydney,2009,August,15.61774193548387,Winter
Sydney,2009,September,18.265,Spring
Sydney,2009,October,17.746774193548386,Spring
Sydney,2009,November,22.36,Spring
Sydney,2009,December,22.170689655172414,Summer
Sydney,2010,January,24.138709677419353,Summer
Sydney,2010,February,24.28392857142857,Summer
Sydney,2010,March,22.51451612903226,Autumn
Sydney,2010,April,20.241379310344826,Autumn
Sydney,2010,May,16.361290322580647,Autumn
Sydney,2010,June,13.665,Winter
Sydney,2010,July,13.138709677419355,Winter
Sydney,2010,August,13.861290322580645,Winter
Sydney,2010,September,16.632758620689657,Spring
Sydney,2010,October,18.42258064516129,Spring
Sydney,2010,November,20.195,Spring
Sydney,2010,December,22.35322580645161,Summer
Sydney,2011,January,24.12741935483871,Summer
Sydney,2011,February,24.78214285714286,Summer
Sydney,2011,March,22.587096774193547,Autumn
Sydney,2011,April,27.104516129032255,Autumn
Sydney,2011,May,15.09032258064516,Autumn
Sydney,2011,June,14.163333333333334,Winter
Sydney,2011,July,12.97258064516129,Winter
Sydney,2011,August,15.208064516129033,Winter
Sydney,2011,September,17.1,Spring
Sydney,2011,October,18.29032258064516,Spring
Sydney,2011,November,21.515,Spring
Sydney,2011,December,19.924193548387098,Summer
Sydney,2012,January,22.824193548387097,Summer
Sydney,2012,February,22.510344827586206,Summer
Sydney,2012,March,21.225806451612904,Autumn
Sydney,2012,April,19.523333333333333,Autumn
Sydney,2012,May,16.05483870967742,Autumn
Sydney,2012,June,13.725,Winter
Sydney,2012,July,13.29516129032258,Winter
Sydney,2012,August,14.63225806451613,Winter
Sydney,2012,September,17.243333333333332,Spring
Sydney,2012,October,18.519354838709678,Spring
Sydney,2012,November,20.481666666666666,Spring
Sydney,2012,December,23.553916666666662,Summer
Sydney,2012,December,23.553916666666662,Summer
Sydney,2013,January,24.053225806451614,Summer
Sydney,2013,February,28.863870967741935,Summer
Sydney,2013,March,22.666129032258066,Autumn
Sydney,2013,April,19.446666666666665,Autumn
Sydney,2013,May,16.62258064516129,Autumn
Sydney,2013,June,14.44,Winter
Sydney,2013,July,14.606451612903227,Winter
Sydney,2013,August,15.801612903225806,Winter
Sydney,2013,September,19.108333333333334,Spring
Sydney,2013,October,20.35483870967742,Spring
Sydney,2013,November,20.19,Spring
Sydney,2013,December,22.47258064516129,Summer
Sydney,2014,January,23.329032258064515,Summer
Sydney,2014,February,23.060714285714287,Summer
Sydney,2014,March,22.759677419354837,Autumn
Sydney,2014,April,19.851666666666667,Autumn
Sydney,2014,May,18.119354838709675,Autumn
Sydney,2014,June,15.311666666666667,Winter
Sydney,2014,July,13.92741935483871,Winter
Sydney,2014,August,13.98225806451613,Winter
Sydney,2014,September,17.106666666666666,Spring
Sydney,2014,October,19.92258064516129,Spring
Sydney,2014,November,21.84655172413793,Spring
Sydney,2014,December,22.483870967741936,Summer
Sydney,2015,January,23.982258064516127,Summer
Sydney,2015,February,23.725,Summer
Sydney,2015,March,22.56451612903226,Autumn
Sydney,2015,April,18.988333333333333,Autumn
Sydney,2015,May,16.56935483870968,Autumn
Sydney,2015,June,14.33,Winter
Sydney,2015,July,12.712903225806452,Winter
Sydney,2015,August,14.52741935483871,Winter
Sydney,2015,September,16.283333333333335,Spring
Sydney,2015,October,20.9,Spring
Sydney,2015,November,21.94333333333333,Spring
Sydney,2015,December,22.224193548387095,Summer
Sydney,2016,January,23.475806451612904,Summer
Sydney,2016,February,24.41896551724138,Summer
Sydney,2016,March,23.21451612903226,Autumn
Sydney,2016,April,20.805,Autumn
Sydney,2016,May,18.06774193548387,Autumn
Sydney,2016,June,14.951666666666666,Winter
Sydney,2016,July,14.24516129032258,Winter
Sydney,2016,August,14.458064516129031,Winter
Sydney,2016,September,17.215,Spring
Sydney,2016,October,19.108064516129033,Spring
Sydney,2016,November,21.73,Spring
Sydney,2016,December,24.085483870967742,Summer
Sydney,2017,January,25.59193548387097,Summer
Sydney,2017,February,24.757142857142856,Summer
Sydney,2017,March,22.788709677419355,Autumn
Sydney,2017,April,19.203333333333333,Autumn
Sydney,2017,May,16.866129032258065,Autumn
Sydney,2017,June,14.458,Winter
SydneyAirport,2009,January,24.146774193548385,Summer
SydneyAirport,2009,February,22.867857142857144,Summer
SydneyAirport,2009,March,22.474193548387095,Autumn
SydneyAirport,2009,April,19.113333333333333,Autumn
SydneyAirport,2009,May,16.403225806451612,Autumn
SydneyAirport,2009,June,14.198333333333334,Winter
SydneyAirport,2009,July,13.383870967741936,Winter
SydneyAirport,2009,August,15.708064516129031,Winter
SydneyAirport,2009,September,18.211666666666666,Spring
SydneyAirport,2009,October,17.979032258064517,Spring
SydneyAirport,2009,November,22.81,Spring
SydneyAirport,2009,December,22.779032258064515,Summer
SydneyAirport,2010,January,24.27258064516129,Summer
SydneyAirport,2010,February,24.644642857142856,Summer
SydneyAirport,2010,March,23.079032258064515,Autumn
SydneyAirport,2010,April,19.983333333333334,Autumn
SydneyAirport,2010,May,16.16774193548387,Autumn
SydneyAirport,2010,June,13.49,Winter
SydneyAirport,2010,July,12.937096774193549,Winter
SydneyAirport,2010,August,13.772580645161291,Winter
SydneyAirport,2010,September,16.513333333333332,Spring
SydneyAirport,2010,October,18.633870967741935,Spring
SydneyAirport,2010,November,20.488333333333333,Spring
SydneyAirport,2010,December,22.76451612903226,Summer
SydneyAirport,2011,January,24.48225806451613,Summer
SydneyAirport,2011,February,25.021428571428572,Summer
SydneyAirport,2011,March,22.724193548387095,Autumn
SydneyAirport,2011,April,27.269032258064513,Autumn
SydneyAirport,2011,May,14.8,Autumn
SydneyAirport,2011,June,14.096666666666668,Winter
SydneyAirport,2011,July,12.874193548387098,Winter
SydneyAirport,2011,August,14.885483870967741,Winter
SydneyAirport,2011,September,16.97833333333333,Spring
SydneyAirport,2011,October,18.083870967741934,Spring
SydneyAirport,2011,November,21.828333333333333,Spring
SydneyAirport,2011,December,19.711290322580645,Summer
SydneyAirport,2012,January,23.27741935483871,Summer
SydneyAirport,2012,February,22.72758620689655,Summer
SydneyAirport,2012,March,21.349999999999998,Autumn
SydneyAirport,2012,April,19.57,Autumn
SydneyAirport,2012,May,15.761290322580646,Autumn
SydneyAirport,2012,June,13.693333333333333,Winter
SydneyAirport,2012,July,13.116129032258065,Winter
SydneyAirport,2012,August,14.330645161290322,Winter
SydneyAirport,2012,September,17.241666666666667,Spring
SydneyAirport,2012,October,18.7,Spring
SydneyAirport,2012,November,20.675,Spring
SydneyAirport,2012,December,25.84375,Summer
SydneyAirport,2012,December,25.84375,Summer
SydneyAirport,2013,January,24.35,Summer
SydneyAirport,2013,February,19.480000000000004,Summer
SydneyAirport,2013,March,23.01451612903226,Autumn
SydneyAirport,2013,April,19.165,Autumn
SydneyAirport,2013,May,16.32741935483871,Autumn
SydneyAirport,2013,June,14.498333333333333,Winter
SydneyAirport,2013,July,14.464516129032258,Winter
SydneyAirport,2013,August,15.76774193548387,Winter
SydneyAirport,2013,September,19.503333333333334,Spring
SydneyAirport,2013,October,20.364516129032257,Spring
SydneyAirport,2013,November,20.526666666666667,Spring
SydneyAirport,2013,December,22.991935483870968,Summer
SydneyAirport,2014,January,23.85322580645161,Summer
SydneyAirport,2014,February,23.382142857142856,Summer
SydneyAirport,2014,March,22.979032258064517,Autumn
SydneyAirport,2014,April,19.826666666666668,Autumn
SydneyAirport,2014,May,17.816129032258065,Autumn
SydneyAirport,2014,June,15.168333333333333,Winter
SydneyAirport,2014,July,13.774193548387096,Winter
SydneyAirport,2014,August,13.503225806451614,Winter
SydneyAirport,2014,September,16.93,Spring
SydneyAirport,2014,October,20.02258064516129,Spring
SydneyAirport,2014,November,22.11,Spring
SydneyAirport,2014,December,23.229032258064517,Summer
SydneyAirport,2015,January,24.36774193548387,Summer
SydneyAirport,2015,February,23.989285714285714,Summer
SydneyAirport,2015,March,22.579032258064515,Autumn
SydneyAirport,2015,April,18.936666666666667,Autumn
SydneyAirport,2015,May,16.624193548387098,Autumn
SydneyAirport,2015,June,14.273333333333333,Winter
SydneyAirport,2015,July,12.538709677419355,Winter
SydneyAirport,2015,August,14.45,Winter
SydneyAirport,2015,September,16.096666666666668,Spring
SydneyAirport,2015,October,21.40967741935484,Spring
SydneyAirport,2015,November,22.193333333333335,Spring
SydneyAirport,2015,December,22.719354838709677,Summer
SydneyAirport,2016,January,23.740322580645163,Summer
SydneyAirport,2016,February,24.598275862068967,Summer
SydneyAirport,2016,March,23.314516129032256,Autumn
SydneyAirport,2016,April,20.805,Autumn
SydneyAirport,2016,May,18.06935483870968,Autumn
SydneyAirport,2016,June,15.071666666666667,Winter
SydneyAirport,2016,July,14.425806451612903,Winter
SydneyAirport,2016,August,14.508064516129032,Winter
SydneyAirport,2016,September,17.228333333333335,Spring
SydneyAirport,2016,October,19.008064516129032,Spring
SydneyAirport,2016,November,21.733333333333334,Spring
SydneyAirport,2016,December,24.301612903225806,Summer
SydneyAirport,2017,January,25.670967741935485,Summer
SydneyAirport,2017,February,24.764285714285716,Summer
SydneyAirport,2017,March,22.813333333333333,Autumn
SydneyAirport,2017,April,19.098333333333333,Autumn
SydneyAirport,2017,May,16.76451612903226,Autumn
SydneyAirport,2017,June,14.328,Winter
Townsville,2008,December,28.79193548387097,Summer
Townsville,2009,January,27.18709677419355,Summer
Townsville,2009,February,27.192857142857143,Summer
Townsville,2009,March,27.25,Autumn
Townsville,2009,April,25.921666666666667,Autumn
Townsville,2009,May,22.633870967741935,Autumn
Townsville,2009,June,20.591666666666665,Winter
Townsville,2009,July,19.59193548387097,Winter
Townsville,2009,August,21.051612903225806,Winter
Townsville,2009,September,24.06,Spring
Townsville,2009,October,25.519354838709678,Spring
Townsville,2009,November,26.38,Spring
Townsville,2009,December,28.530645161290323,Summer
Townsville,2010,January,27.825806451612902,Summer
Townsville,2010,February,27.932142857142857,Summer
Townsville,2010,March,27.211290322580645,Autumn
Townsville,2010,April,25.831666666666667,Autumn
Townsville,2010,May,23.39516129032258,Autumn
Townsville,2010,June,21.001666666666665,Winter
Townsville,2010,July,22.575806451612902,Winter
Townsville,2010,August,21.690322580645162,Winter
Townsville,2010,September,25.565,Spring
Townsville,2010,October,25.20483870967742,Spring
Townsville,2010,November,25.705,Spring
Townsville,2010,December,27.690322580645162,Summer
Townsville,2011,January,27.803225806451614,Summer
Townsville,2011,February,27.425,Summer
Townsville,2011,March,26.79032258064516,Autumn
Townsville,2011,April,32.148387096774194,Autumn
Townsville,2011,May,21.21290322580645,Autumn
Townsville,2011,June,18.84,Winter
Townsville,2011,July,18.774193548387096,Winter
Townsville,2011,August,20.174193548387098,Winter
Townsville,2011,September,21.733333333333334,Spring
Townsville,2011,October,25.68064516129032,Spring
Townsville,2011,November,27.073333333333334,Spring
Townsville,2011,December,27.948387096774194,Summer
Townsville,2012,January,27.883870967741935,Summer
Townsville,2012,February,28.106896551724137,Summer
Townsville,2012,March,26.81451612903226,Autumn
Townsville,2012,April,25.25,Autumn
Townsville,2012,May,22.270967741935483,Autumn
Townsville,2012,June,19.39666666666667,Winter
Townsville,2012,July,19.598387096774193,Winter
Townsville,2012,August,19.838709677419356,Winter
Townsville,2012,September,22.995,Spring
Townsville,2012,October,24.14677419354839,Spring
Townsville,2012,November,26.946666666666665,Spring
Townsville,2012,December,33.68333333333333,Summer
Townsville,2012,December,33.68333333333333,Summer
Townsville,2013,January,29.032258064516128,Summer
Townsville,2013,February,23.225806451612904,Summer
Townsville,2013,March,27.108064516129033,Autumn
Townsville,2013,April,25.54,Autumn
Townsville,2013,May,23.101612903225806,Autumn
Townsville,2013,June,20.808333333333334,Winter
Townsville,2013,July,21.31935483870968,Winter
Townsville,2013,August,20.65806451612903,Winter
Townsville,2013,September,23.833333333333332,Spring
Townsville,2013,October,26.006451612903227,Spring
Townsville,2013,November,26.94333333333333,Spring
Townsville,2013,December,27.96290322580645,Summer
Townsville,2014,January,29.116129032258065,Summer
Townsville,2014,February,27.235714285714288,Summer
Townsville,2014,March,26.637096774193548,Autumn
Townsville,2014,April,25.97,Autumn
Townsville,2014,May,23.306451612903224,Autumn
Townsville,2014,June,21.046666666666667,Winter
Townsville,2014,July,18.811290322580646,Winter
Townsville,2014,August,20.612903225806452,Winter
Townsville,2014,September,22.62,Spring
Townsville,2014,October,24.520967741935483,Spring
Townsville,2014,November,27.243333333333332,Spring
Townsville,2014,December,29.1,Summer
Townsville,2015,January,28.861290322580647,Summer
Townsville,2015,February,29.09642857142857,Summer
Townsville,2015,March,28.858064516129033,Autumn
Townsville,2015,April,26.215,Autumn
Townsville,2015,May,23.691935483870967,Autumn
Townsville,2015,June,22.345,Winter
Townsville,2015,July,20.30483870967742,Winter
Townsville,2015,August,20.725806451612904,Winter
Townsville,2015,September,23.195,Spring
Townsville,2015,October,24.914516129032258,Spring
Townsville,2015,November,27.981666666666666,Spring
Townsville,2015,December,28.425806451612903,Summer
Townsville,2016,January,29.011290322580646,Summer
Townsville,2016,February,29.50344827586207,Summer
Townsville,2016,March,27.393548387096775,Autumn
Townsville,2016,April,26.503333333333334,Autumn
Townsville,2016,May,25.508064516129032,Autumn
Townsville,2016,June,22.48,Winter
Townsville,2016,July,21.259677419354837,Winter
Townsville,2016,August,21.18064516129032,Winter
Townsville,2016,September,25.155,Spring
Townsville,2016,October,26.18548387096774,Spring
Townsville,2016,November,27.525862068965516,Spring
Townsville,2016,December,28.608064516129033,Summer
Townsville,2017,January,28.81451612903226,Summer
Townsville,2017,February,28.70357142857143,Summer
Townsville,2017,March,28.096774193548388,Autumn
Townsville,2017,April,25.171666666666667,Autumn
Townsville,2017,May,22.693548387096776,Autumn
Townsville,2017,June,19.858695652173914,Winter
Tuggeranong,2008,December,18.546774193548387,Summer
Tuggeranong,2009,January,22.701612903225808,Summer
Tuggeranong,2009,February,21.8875,Summer
Tuggeranong,2009,March,19.135483870967743,Autumn
Tuggeranong,2009,April,14.09,Autumn
Tuggeranong,2009,May,10.329032258064517,Autumn
Tuggeranong,2009,June,7.9,Winter
Tuggeranong,2009,July,6.838709677419355,Winter
Tuggeranong,2009,August,8.14516129032258,Winter
Tuggeranong,2009,September,10.721666666666666,Spring
Tuggeranong,2009,October,12.816129032258065,Spring
Tuggeranong,2009,November,20.625,Spring
Tuggeranong,2009,December,20.711290322580645,Summer
Tuggeranong,2010,January,23.770967741935483,Summer
Tuggeranong,2010,February,21.42142857142857,Summer
Tuggeranong,2010,March,18.365,Autumn
Tuggeranong,2010,April,14.453333333333333,Autumn
Tuggeranong,2010,May,9.75,Autumn
Tuggeranong,2010,June,6.910344827586207,Winter
Tuggeranong,2010,July,6.266666666666667,Winter
Tuggeranong,2010,August,7.132258064516129,Winter
Tuggeranong,2010,September,10.358333333333333,Spring
Tuggeranong,2010,October,13.856451612903225,Spring
Tuggeranong,2010,November,16.231666666666666,Spring
Tuggeranong,2010,December,18.50483870967742,Summer
Tuggeranong,2011,January,22.370967741935484,Summer
Tuggeranong,2011,February,21.080357142857142,Summer
Tuggeranong,2011,March,17.885483870967743,Autumn
Tuggeranong,2011,April,14.308387096774196,Autumn
Tuggeranong,2011,May,8.079032258064517,Autumn
Tuggeranong,2011,June,7.348333333333334,Winter
Tuggeranong,2011,July,5.982258064516129,Winter
Tuggeranong,2011,August,8.862903225806452,Winter
Tuggeranong,2011,September,10.285,Spring
Tuggeranong,2011,October,13.396774193548387,Spring
Tuggeranong,2011,November,17.975,Spring
Tuggeranong,2011,December,17.34193548387097,Summer
Tuggeranong,2012,January,19.91896551724138,Summer
Tuggeranong,2012,February,18.90344827586207,Summer
Tuggeranong,2012,March,16.3,Autumn
Tuggeranong,2012,April,13.351666666666667,Autumn
Tuggeranong,2012,May,7.838709677419355,Autumn
Tuggeranong,2012,June,6.6850000000000005,Winter
Tuggeranong,2012,July,5.785483870967742,Winter
Tuggeranong,2012,August,6.496774193548387,Winter
Tuggeranong,2012,September,10.306666666666667,Spring
Tuggeranong,2012,October,12.480645161290322,Spring
Tuggeranong,2012,November,17.759999999999998,Spring
Tuggeranong,2012,December,22.199999999999996,Summer
Tuggeranong,2012,December,22.199999999999996,Summer
Tuggeranong,2013,January,23.43064516129032,Summer
Tuggeranong,2013,February,18.74451612903226,Summer
Tuggeranong,2013,March,17.89032258064516,Autumn
Tuggeranong,2013,April,13.89,Autumn
Tuggeranong,2013,May,9.412903225806451,Autumn
Tuggeranong,2013,June,7.621666666666667,Winter
Tuggeranong,2013,July,7.167741935483871,Winter
Tuggeranong,2013,August,8.488709677419354,Winter
Tuggeranong,2013,September,12.163333333333334,Spring
Tuggeranong,2013,October,13.153225806451612,Spring
Tuggeranong,2013,November,15.575,Spring
Tuggeranong,2013,December,20.330645161290324,Summer
Tuggeranong,2014,January,22.179032258064517,Summer
Tuggeranong,2014,February,21.544642857142858,Summer
Tuggeranong,2014,March,18.44516129032258,Autumn
Tuggeranong,2014,April,13.745,Autumn
Tuggeranong,2014,May,10.225806451612904,Autumn
Tuggeranong,2014,June,8.185,Winter
Tuggeranong,2014,July,6.45483870967742,Winter
Tuggeranong,2014,August,6.951612903225807,Winter
Tuggeranong,2014,September,10.691666666666666,Spring
Tuggeranong,2014,October,14.720967741935484,Spring
Tuggeranong,2014,November,19.026666666666667,Spring
Tuggeranong,2014,December,20.511290322580646,Summer
Tuggeranong,2015,January,20.798387096774192,Summer
Tuggeranong,2015,February,20.7375,Summer
Tuggeranong,2015,March,17.662903225806453,Autumn
Tuggeranong,2015,April,13.188333333333333,Autumn
Tuggeranong,2015,May,9.498387096774193,Autumn
Tuggeranong,2015,June,6.581666666666667,Winter
Tuggeranong,2015,July,5.467741935483871,Winter
Tuggeranong,2015,August,7.304838709677419,Winter
Tuggeranong,2015,September,9.76,Spring
Tuggeranong,2015,October,16.901666666666667,Spring
Tuggeranong,2015,November,17.933333333333334,Spring
Tuggeranong,2015,December,20.31290322580645,Summer
Tuggeranong,2016,January,21.170967741935485,Summer
Tuggeranong,2016,February,21.627586206896552,Summer
Tuggeranong,2016,March,20.070967741935483,Autumn
Tuggeranong,2016,April,15.828333333333333,Autumn
Tuggeranong,2016,May,10.679032258064517,Autumn
Tuggeranong,2016,June,7.99,Winter
Tuggeranong,2016,July,7.390322580645162,Winter
Tuggeranong,2016,August,7.714516129032258,Winter
Tuggeranong,2016,September,10.311666666666667,Spring
Tuggeranong,2016,October,12.256451612903225,Spring
Tuggeranong,2016,November,17.071666666666665,Spring
Tuggeranong,2016,December,21.074193548387097,Summer
Tuggeranong,2017,January,23.61774193548387,Summer
Tuggeranong,2017,February,21.6375,Summer
Tuggeranong,2017,March,19.532258064516128,Autumn
Tuggeranong,2017,April,12.918333333333333,Autumn
Tuggeranong,2017,May,9.179032258064517,Autumn
Tuggeranong,2017,June,6.722,Winter
Uluru,2013,March,28.198387096774194,Autumn
Uluru,2013,April,22.933333333333334,Autumn
Uluru,2013,May,18.032258064516128,Autumn
Uluru,2013,June,13.334999999999999,Winter
Uluru,2013,July,12.969354838709677,Winter
Uluru,2013,August,16.419354838709676,Winter
Uluru,2013,September,22.433333333333334,Spring
Uluru,2013,October,24.480645161290322,Spring
Uluru,2013,November,27.093333333333334,Spring
Uluru,2013,December,28.688709677419354,Summer
Uluru,2014,January,29.97258064516129,Summer
Uluru,2014,February,28.309615384615384,Summer
Uluru,2014,March,27.742,Autumn
Uluru,2014,April,21.415909090909093,Autumn
Uluru,2014,May,17.7875,Autumn
Uluru,2014,June,12.066666666666666,Winter
Uluru,2014,July,12.312903225806451,Winter
Uluru,2014,August,13.408064516129032,Winter
Uluru,2014,September,21.221666666666668,Spring
Uluru,2014,October,26.125806451612902,Spring
Uluru,2014,November,28.785,Spring
Uluru,2014,December,30.59516129032258,Summer
Uluru,2015,January,29.141935483870967,Summer
Uluru,2015,February,31.314285714285713,Summer
Uluru,2015,March,28.427419354838708,Autumn
Uluru,2015,April,20.361666666666668,Autumn
Uluru,2015,May,16.2,Autumn
Uluru,2015,June,14.58,Winter
Uluru,2015,July,12.193548387096774,Winter
Uluru,2015,August,15.61774193548387,Winter
Uluru,2015,September,18.375,Spring
Uluru,2015,October,28.059677419354838,Spring
Uluru,2015,November,29.775,Spring
Uluru,2015,December,29.88064516129032,Summer
Uluru,2016,January,30.251666666666665,Summer
Uluru,2016,February,29.880357142857143,Summer
Uluru,2016,March,28.879032258064516,Autumn
Uluru,2016,April,23.895,Autumn
Uluru,2016,May,18.42741935483871,Autumn
Uluru,2016,June,14.253333333333334,Winter
Uluru,2016,July,12.837096774193547,Winter
Uluru,2016,August,14.508064516129032,Winter
Uluru,2016,September,17.788333333333334,Spring
Uluru,2016,October,21.469354838709677,Spring
Uluru,2016,November,26.7,Spring
Uluru,2016,December,28.275806451612905,Summer
Uluru,2017,January,30.306451612903224,Summer
Uluru,2017,February,29.618518518518517,Summer
Uluru,2017,March,29.191935483870967,Autumn
Uluru,2017,April,20.741666666666667,Autumn
Uluru,2017,May,16.766129032258064,Autumn
Uluru,2017,June,12.785416666666666,Winter
WaggaWagga,2009,January,26.177419354838708,Summer
WaggaWagga,2009,February,25.89107142857143,Summer
WaggaWagga,2009,March,21.5,Autumn
WaggaWagga,2009,April,16.218333333333334,Autumn
WaggaWagga,2009,May,12.880645161290323,Autumn
WaggaWagga,2009,June,9.943333333333333,Winter
WaggaWagga,2009,July,8.435483870967742,Winter
WaggaWagga,2009,August,9.806451612903226,Winter
WaggaWagga,2009,September,12.265,Spring
WaggaWagga,2009,October,15.398387096774194,Spring
WaggaWagga,2009,November,24.303333333333335,Spring
WaggaWagga,2009,December,23.14516129032258,Summer
WaggaWagga,2010,January,26.561290322580646,Summer
WaggaWagga,2010,February,24.8375,Summer
WaggaWagga,2010,March,20.498387096774195,Autumn
WaggaWagga,2010,April,16.983333333333334,Autumn
WaggaWagga,2010,May,12.079032258064515,Autumn
WaggaWagga,2010,June,8.92,Winter
WaggaWagga,2010,July,7.820967741935484,Winter
WaggaWagga,2010,August,8.379032258064516,Winter
WaggaWagga,2010,September,10.975,Spring
WaggaWagga,2010,October,15.185483870967742,Spring
WaggaWagga,2010,November,19.211666666666666,Spring
WaggaWagga,2010,December,21.02741935483871,Summer
WaggaWagga,2011,January,25.211290322580645,Summer
WaggaWagga,2011,February,22.90535714285714,Summer
WaggaWagga,2011,March,19.533870967741937,Autumn
WaggaWagga,2011,April,23.440645161290323,Autumn
WaggaWagga,2011,May,10.062903225806451,Autumn
WaggaWagga,2011,June,8.655,Winter
WaggaWagga,2011,July,8.183870967741935,Winter
WaggaWagga,2011,August,10.487096774193548,Winter
WaggaWagga,2011,September,11.721666666666668,Spring
WaggaWagga,2011,October,15.598387096774193,Spring
WaggaWagga,2011,November,20.588333333333335,Spring
WaggaWagga,2011,December,20.63225806451613,Summer
WaggaWagga,2012,January,23.556451612903228,Summer
WaggaWagga,2012,February,22,Summer
WaggaWagga,2012,March,18.52258064516129,Autumn
WaggaWagga,2012,April,15.458333333333334,Autumn
WaggaWagga,2012,May,10.366129032258065,Autumn
WaggaWagga,2012,June,8.87,Winter
WaggaWagga,2012,July,8.140322580645162,Winter
WaggaWagga,2012,August,8.274193548387096,Winter
WaggaWagga,2012,September,11.465,Spring
WaggaWagga,2012,October,14.798387096774194,Spring
WaggaWagga,2012,November,20.64,Spring
WaggaWagga,2012,December,25.8,Summer
WaggaWagga,2012,December,25.8,Summer
WaggaWagga,2013,January,26.51451612903226,Summer
WaggaWagga,2013,February,21.21161290322581,Summer
WaggaWagga,2013,March,21.391935483870967,Autumn
WaggaWagga,2013,April,16.7,Autumn
WaggaWagga,2013,May,12.114516129032259,Autumn
WaggaWagga,2013,June,9.59,Winter
WaggaWagga,2013,July,9.661290322580646,Winter
WaggaWagga,2013,August,10.130645161290323,Winter
WaggaWagga,2013,September,13.476666666666667,Spring
WaggaWagga,2013,October,14.656451612903226,Spring
WaggaWagga,2013,November,18.193333333333335,Spring
WaggaWagga,2013,December,23.29032258064516,Summer
WaggaWagga,2014,January,25.704838709677418,Summer
WaggaWagga,2014,February,25.696428571428573,Summer
WaggaWagga,2014,March,21.570967741935483,Autumn
WaggaWagga,2014,April,16.528333333333332,Autumn
WaggaWagga,2014,May,13.306451612903226,Autumn
WaggaWagga,2014,June,9.658333333333333,Winter
WaggaWagga,2014,July,8.038709677419355,Winter
WaggaWagga,2014,August,8.633870967741935,Winter
WaggaWagga,2014,September,11.988333333333333,Spring
WaggaWagga,2014,October,17.080645161290324,Spring
